95
40.06
40.86
50.3
48.18
56.4
50.0
40.13
53.93
41.37
52.88
52.88
48.18
46.07
55.06
43.89
48.26
54.01
40.06
50.53
54.16
43.75
41.82
49.02
51.36
56.63
50.38
42.26
48.11
43.37
40.86
50.0
45.54
54.76
41.37
45.99
54.46
40.93
58.11
43.22
45.92
42.41
45.09
47.05
45.54
40.64
50.23
49.17
50.76
52.42
50.38
44.04
43.22
41.52
45.99
57.3
56.48
50.0
42.85
45.09
49.47
40.35
40.42
40.64
43.3
53.63
52.12
42.33
47.58
51.06
42.19
47.58
49.92
49.92
43.52
43.75
45.02
54.38
43.22
55.96
53.86
42.11
50.68
56.7
54.46
45.39
49.62
55.96
49.09
56.63
51.29
52.27
58.4
43.08
40.79
47.28
45.47
53.93
45.69
49.62
50.83
55.28
45.62
50.3
42.19
43.67
48.94
50.0
52.5
47.35
48.18
40.86
47.65
47.2
43.89
47.2
43.67
50.0
48.94
43.08
42.04
50.0
43.15
45.62
42.63
49.17
52.35
40.64
47.96
49.55
43.82
50.0
50.0
50.0
43.82
41.6
45.99
50.0
50.0
45.54
42.26
50.53
49.24
46.82
51.44
43.22
50.61
48.33
41.3
50.15
45.69
50.08
50.15
46.9
41.52
50.53
50.3
41.96
40.93
43.82
42.78
50.3
47.5
43.82
42.93
45.47
49.77
50.08
43.08
46.9
42.7
51.44
49.85
40.2
42.56
52.57
43.08
45.99
46.97
53.93
46.82
46.14
51.06
46.07
48.41
42.48
41.89
52.57
41.3
49.47
52.8
51.36
49.17
50.15
44.12
54.46
46.22
41.96
51.97
49.55
56.55
53.78
42.63
53.78
40.64
41.74
49.92
50.61
57.3
47.12
50.45
49.92
45.69
47.73
48.18
43.22
42.7
58.18
43.6
49.92
50.0
50.0
52.35
44.27
47.65
44.12
58.99
53.48
49.39
42.33
50.3
42.78
50.23
43.0
45.24
50.08
42.93
47.8
44.34
41.45
49.62
43.15
45.09
43.82
47.5
41.08
47.58
43.3
41.08
47.43
45.32
50.23
54.61
42.7
47.96
42.56
41.89
42.41
53.93
43.89
47.96
51.59
49.17
42.78
43.15
50.0
50.08
46.22
50.0
55.96
40.06
57.3
50.0
40.28
43.45
45.24
54.53
40.35
40.42
50.83
49.85
41.08
44.34
43.89
47.28
53.1
42.56
51.29
41.52
50.0
50.0
50.0
40.42
50.0
53.78
43.6
50.0
44.94
50.15
50.45
41.23
50.61
50.0
51.82
54.68
47.28
49.39
50.0
51.74
46.22
59.43
42.26
40.79
44.94
46.45
45.02
49.47
50.38
46.45
